dam_images,discount_percent,discount_price,product_image,isAvailable,mrp,product_name,product_price,product_type
https://cdn01.pharmeasy.in/dam/products_otc/L14276/softovac-o-bowel-regulator-orange-flavour-powder-80g-1.jpg,10,12.90,https://cdn01.pharmeasy.in/dam/products_otc/L14276/softovac-o-bowel-regulator-orange-flavour-powder-80g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True,129.00,Softovac-o Bowel Regulator Orange Flavour Powder - 80g,116.10,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/161160/softovac-sf-sugar-free-powder-100g-1.jpg,10,14.50,https://cdn01.pharmeasy.in/dam/products_otc/161160/softovac-sf-sugar-free-powder-100g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True,145.00,Softovac-sf Sugar Free Powder - 100g,130.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I40513/softovac-sf-sugar-free-powder-250g-1.jpg,10,34.00,https://cdn01.pharmeasy.in/dam/products_otc/I40513/softovac-sf-sugar-free-powder-250g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True,340.00,Softovac-sf Sugar Free Powder - 250g,306.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I35201/stayfree-advanced-ultra-comfort-napkin-with-wings-14-pads-extra-large-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I35201/stayfree-advanced-ultra-comfort-napkin-with-wings-14-pads-extra-large-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True,175.00,Stayfree Advanced Ultra-comfort Napkin With Wings - 14 Pads (extra Large),175.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/264273/glowriance-face-wash-1.jpg,20,55.00,https://cdn01.pharmeasy.in/dam/products_otc/264273/glowriance-face-wash-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,275.00,Glowriance Face Wash,220.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/046066/colgate-toothpaste-strong-teeth-dental-cream-200-g-anti-cavity-1.jpg,5,4.60,https://cdn01.pharmeasy.in/dam/products_otc/046066/colgate-toothpaste-strong-teeth-dental-cream-200-g-anti-cavity-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,92.00,Colgate Toothpaste - Strong Teeth Dental Cream - 200 G - Anti-cavity,87.40,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I12598/colgate-toothpaste-visible-white-sparkling-mint-100-g-whitening-1.jpg,10,9.90,https://cdn01.pharmeasy.in/dam/products_otc/I12598/colgate-toothpaste-visible-white-sparkling-mint-100-g-whitening-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,Colgate Toothpaste - Visible White -sparkling Mint - 100 G - Whitening,89.10,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I12772/colgate-toothpaste-visible-white-sparkling-mint-200gm-whitening-saver-pack-1.jpg,10,18.00,https://cdn01.pharmeasy.in/dam/products_otc/I12772/colgate-toothpaste-visible-white-sparkling-mint-200gm-whitening-saver-pack-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,180.00,Colgate Toothpaste Visible White Sparkling Mint - 200gm Whitening Saver Pack,162.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I44207/colgate-total-advanced-health-anticavity-toothpaste-185-gm-1.jpg,20,27.00,https://cdn01.pharmeasy.in/dam/products_otc/I44207/colgate-total-advanced-health-anticavity-toothpaste-185-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,135.00,Colgate Total Advanced Health Anticavity Toothpaste - 185 Gm,108.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I44192/colgate-waxed-dental-floss-25-m-1.jpg,10,7.50,https://cdn01.pharmeasy.in/dam/products_otc/I44192/colgate-waxed-dental-floss-25-m-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,75.00,Colgate Waxed Dental Floss - 25 M,67.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/R20619/colgate-zigzag-neem-medium-bristle-toothbrush-4-pc-1.jpg,10,9.90,https://cdn01.pharmeasy.in/dam/products_otc/R20619/colgate-zigzag-neem-medium-bristle-toothbrush-4-pc-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,Colgate Zigzag Neem Medium Bristle Toothbrush - 4 Pc,89.10,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I41810/lacto-calamine-combination-skin-60ml-1.jpg,10,12.80,https://cdn01.pharmeasy.in/dam/products_otc/I41810/lacto-calamine-combination-skin-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,128.00,Lacto Calamine Combination Skin 60ml,115.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/384458/lacto-calamine-face-scrub-50ml-1.jpg,10,7.50,https://cdn01.pharmeasy.in/dam/products_otc/384458/lacto-calamine-face-scrub-50ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,75.00,Lacto Calamine Face Scrub 50ml,67.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/101365/lacto-calamine-lotion-60ml-1.jpg,10,11.80,https://cdn01.pharmeasy.in/dam/products_otc/101365/lacto-calamine-lotion-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,118.00,Lacto Calamine Lotion 60ml,106.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I34293/lacto-calamine-oily-skin-60ml-1.jpg,10,12.80,https://cdn01.pharmeasy.in/dam/products_otc/I34293/lacto-calamine-oily-skin-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,128.00,Lacto Calamine Oily Skin 60ml,115.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/200018/lactobacil-plus-cap-1.jpg,10,13.19,https://cdn01.pharmeasy.in/dam/products_otc/200018/lactobacil-plus-cap-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,131.88,Lactobacil Plus Cap,118.69,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/T63574/kara-micellar-water-makeup-removal-wipes-with-seaweed-and-lavender-10-wipes-1.jpg,10,8.50,https://cdn01.pharmeasy.in/dam/products_otc/T63574/kara-micellar-water-makeup-removal-wipes-with-seaweed-and-lavender-10-wipes-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,85.00,Kara Micellar Water Makeup Removal Wipes With Seaweed And Lavender - (10 Wipes),76.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I14061/indulekha-bringha-oil-50-ml--1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I14061/indulekha-bringha-oil-50-ml--1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,234.00,Indulekha Bringha Oil ( 50 Ml ),234.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/S82573/iodex-ultragel-15g-tube-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/S82573/iodex-ultragel-15g-tube-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,65.00,Iodex Ultragel 15g Tube,65.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/095587/iodex-ultragel-30g-tube-1.jpg,5,6.25,https://cdn01.pharmeasy.in/dam/products_otc/095587/iodex-ultragel-30g-tube-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,125.00,Iodex Ultragel 30g Tube,118.75,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/096506/itchguard-absorbent-dusting-powder-100gm-1.jpg,10,12.60,https://cdn01.pharmeasy.in/dam/products_otc/096506/itchguard-absorbent-dusting-powder-100gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,126.00,Itchguard Absorbent Dusting Powder 100gm,113.40,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/239162/dettol-liquid-hand-wash-skincare-200-ml-1.jpg,15,11.85,https://cdn01.pharmeasy.in/dam/products_otc/239162/dettol-liquid-hand-wash-skincare-200-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,79.00,Dettol Liquid Hand Wash Skincare 200 Ml,67.15,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/Q02548/healthvit-l-glutathione-reduced-250mg-skin-whitening-supplement-60-capsules-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/Q02548/healthvit-l-glutathione-reduced-250mg-skin-whitening-supplement-60-capsules-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,2000.00,Healthvit L-glutathione Reduced 250mg Skin Whitening Supplement - 60 Capsules,2000.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I39514/herborest-cr-herbal-restful-sleep-capsules-10-capsules-1.jpg,50,80.00,https://cdn01.pharmeasy.in/dam/products_otc/I39514/herborest-cr-herbal-restful-sleep-capsules-10-capsules-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,160.00,Herborest Cr Herbal Restful Sleep Capsules (10 Capsules),80.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/275228/himalaya-foot-care-cream-20-gm-1.jpg,10,5.50,https://cdn01.pharmeasy.in/dam/products_otc/275228/himalaya-foot-care-cream-20-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,55.00,Himalaya Foot Care Cream 20 Gm,49.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/090490/himalaya-foot-care-cream-50-gm-1.jpg,10,11.00,https://cdn01.pharmeasy.in/dam/products_otc/090490/himalaya-foot-care-cream-50-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,110.00,Himalaya Foot Care Cream 50 Gm,99.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/U46807/ezee-toilet-roll-200-gms-2-ply-42-mtrs-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/U46807/ezee-toilet-roll-200-gms-2-ply-42-mtrs-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,63.00,Ezee Toilet Roll (200 Gms) 2 Ply - 42 Mtrs,63.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/P33955/good-vibes-purifying-nourishing-hand-wash-aloe-vera-300-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/P33955/good-vibes-purifying-nourishing-hand-wash-aloe-vera-300-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,230.00,Good Vibes Purifying & Nourishing Hand Wash - Aloe Vera (300 Ml),230.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/T06014/good-vibes-purifying-nourishing-hand-wash-lemon-300-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/T06014/good-vibes-purifying-nourishing-hand-wash-lemon-300-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,230.00,Good Vibes Purifying & Nourishing Hand Wash - Lemon (300 Ml),230.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/193396/hair-4u-2-lotion-60ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/193396/hair-4u-2-lotion-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,308.00,Hair 4u 2% Lotion 60ml,308.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/269321/hair-4u-2-spray-60ml-1.jpg,5,16.50,https://cdn01.pharmeasy.in/dam/products_otc/269321/hair-4u-2-spray-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,330.00,Hair 4u 2% Spray 60ml,313.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/193397/hair-4u-5-lotion-60ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/193397/hair-4u-5-lotion-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,673.00,Hair 4u 5% Lotion 60ml,673.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/Q05178/dr-morepen-mt-100-digital-thermometer-1pc-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/Q05178/dr-morepen-mt-100-digital-thermometer-1pc-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,190.00,Dr. Morepen Mt-100 Digital Thermometer - 1pc,190.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I01982/ds-gold-anti-ageing-face-wash-100gm-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I01982/ds-gold-anti-ageing-face-wash-100gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,375.00,Ds Gold Anti Ageing Face Wash 100gm,375.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I12099/dwash-moisturising-facial-70ml-1.jpg,20,99.80,https://cdn01.pharmeasy.in/dam/products_otc/I12099/dwash-moisturising-facial-70ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,499.00,Dwash Moisturising Facial 70ml,399.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/O77306/eazol-antifungal-cream-25-gm-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/O77306/eazol-antifungal-cream-25-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,80.00,Eazol Antifungal Cream 25 Gm,80.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I41946/eazol-cough-syrup-100ml-1.jpg,20,16.40,https://cdn01.pharmeasy.in/dam/products_otc/I41946/eazol-cough-syrup-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,82.00,Eazol Cough Syrup 100ml,65.60,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/V74163/colgate-zigzag-neem-soft-bristle-toothbrush-4-pc-1.jpg,10,9.90,https://cdn01.pharmeasy.in/dam/products_otc/V74163/colgate-zigzag-neem-soft-bristle-toothbrush-4-pc-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,Colgate Zigzag Neem Soft Bristle Toothbrush - 4 Pc,89.10,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/N83992/contec-tp-500-medical-infrared-thermometer-1.jpg,30,2549.70,https://cdn01.pharmeasy.in/dam/products_otc/N83992/contec-tp-500-medical-infrared-thermometer-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,8499.00,Contec Tp 500 Medical Infrared Thermometer,5949.30,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/364882/cremaffin-delicious-mixed-fruit-flavour-sugar-free-bottle-of-450ml-emulsion-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/364882/cremaffin-delicious-mixed-fruit-flavour-sugar-free-bottle-of-450ml-emulsion-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,231.00,Cremaffin Delicious Mixed Fruit Flavour Sugar Free Bottle Of 450ml Emulsion,231.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I29231/cremaffin-fresh-tablet-10-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I29231/cremaffin-fresh-tablet-10-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,10.62,Cremaffin Fresh Tablet 10,10.62,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/247937/cremaffin-mint-syp-200ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/247937/cremaffin-mint-syp-200ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,174.40,Cremaffin Mint Syp 200ml,174.40,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/262271/digene-fizz-orange-sach-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/262271/digene-fizz-orange-sach-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,8.00,Digene Fizz Orange Sach,8.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I37215/digene-sugar-free-orange-flavour-gel-200ml-1.jpg,20,23.00,https://cdn01.pharmeasy.in/dam/products_otc/I37215/digene-sugar-free-orange-flavour-gel-200ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,115.00,Digene Sugar Free Orange Flavour Gel 200ml,92.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I35481/digene-tablets-multi-flavour-for-acidity-gas-relief-15s-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I35481/digene-tablets-multi-flavour-for-acidity-gas-relief-15s-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,18.15,Digene Tablets Multi Flavour For Acidity & Gas Relief - 15's,18.15,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/B84375/digene-ultra-fizz-lemon-flavour-sachet-of-625gm-powder-1.jpg,18,1.80,https://cdn01.pharmeasy.in/dam/products_otc/B84375/digene-ultra-fizz-lemon-flavour-sachet-of-625gm-powder-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,10.00,Digene Ultra Fizz Lemon Flavour Sachet Of 6.25gm Powder,8.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/S50332/digene-ultra-fizz-orange-flavour-sachet-of-625gm-powder-1.jpg,18,1.80,https://cdn01.pharmeasy.in/dam/products_otc/S50332/digene-ultra-fizz-orange-flavour-sachet-of-625gm-powder-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,10.00,Digene Ultra Fizz Orange Flavour Sachet Of 6.25gm Powder,8.20,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/101360/lactocalamine-lotion-30ml-1.jpg,5,3.45,https://cdn01.pharmeasy.in/dam/products_otc/101360/lactocalamine-lotion-30ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,69.00,Lactocalamine Lotion 30ml,65.55,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/274815/lactocalamine-oil-control-lotion-30ml-1.jpg,5,3.75,https://cdn01.pharmeasy.in/dam/products_otc/274815/lactocalamine-oil-control-lotion-30ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,75.00,Lactocalamine Oil Control Lotion 30ml,71.25,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/269386/lactocalamine-oil-control-lotion-60ml-1.jpg,10,9.90,https://cdn01.pharmeasy.in/dam/products_otc/269386/lactocalamine-oil-control-lotion-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,Lactocalamine Oil Control Lotion 60ml,89.10,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/Z64640/lakme-blush-glow-peach-gel-facewash-50-g-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/Z64640/lakme-blush-glow-peach-gel-facewash-50-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,105.00,Lakme Blush & Glow Peach Gel Facewash 50 G,105.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/101845/lakme-peach-milk-moisturizer-spf-24-pa-200-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/101845/lakme-peach-milk-moisturizer-spf-24-pa-200-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,350.00,"Lakme Peach Milk Moisturizer Spf 24 Pa++, 200 Ml",350.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/101735/lakme-strawberry-creme-facewash-50-g-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/101735/lakme-strawberry-creme-facewash-50-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,120.00,Lakme Strawberry Creme Facewash 50 G,120.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I48131/dettol-liquid-handwash-200-ml-cool-with-liquid-handwash-175-ml-price-off-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I48131/dettol-liquid-handwash-200-ml-cool-with-liquid-handwash-175-ml-price-off-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,115.00,Dettol Liquid Handwash - 200 Ml (cool) With Liquid Handwash - 175 Ml - Price Off,115.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I48130/dettol-liquid-handwash-200-ml-original-with-liquid-handwash-175-ml-price-off-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I48130/dettol-liquid-handwash-200-ml-original-with-liquid-handwash-175-ml-price-off-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,Dettol Liquid Handwash - 200 Ml (original) With Liquid Handwash - 175 Ml - Price Off,99.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I07196/dettol-liquid-handwash-pump-original-200-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I07196/dettol-liquid-handwash-pump-original-200-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,99.00,"Dettol Liquid Handwash Pump, Original- 200 Ml",99.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I05062/dettol-liquid-handwash-refill-jar-original-900ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I05062/dettol-liquid-handwash-refill-jar-original-900ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,149.00,"Dettol Liquid Handwash Refill Jar, Original- 900ml",149.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I05057/dettol-liquid-handwash-refill-pouch-original-750-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I05057/dettol-liquid-handwash-refill-pouch-original-750-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,109.00,"Dettol Liquid Handwash Refill Pouch, Original- 750 Ml",109.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I40182/dettol-liquid-handwash-aloe-200ml-175ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I40182/dettol-liquid-handwash-aloe-200ml-175ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,115.00,"Dettol Liquid Handwash, Aloe - 200ml + 175ml",115.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/W31798/kara-micellar-water-makeup-removal-wipes-with-seaweed-and-lavender-30-wipes-1.jpg,10,17.50,https://cdn01.pharmeasy.in/dam/products_otc/W31798/kara-micellar-water-makeup-removal-wipes-with-seaweed-and-lavender-30-wipes-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,175.00,Kara Micellar Water Makeup Removal Wipes With Seaweed And Lavender - (30 Wipes),157.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/G59247/kara-purifying-sebum-control-charcoal-sheet-face-mask-1.jpg,10,10.00,https://cdn01.pharmeasy.in/dam/products_otc/G59247/kara-purifying-sebum-control-charcoal-sheet-face-mask-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,100.00,Kara Purifying & Sebum Control Charcoal Sheet Face Mask,90.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/R18021/kara-radiance-lifting-gold-sheet-face-mask-1.jpg,10,10.00,https://cdn01.pharmeasy.in/dam/products_otc/R18021/kara-radiance-lifting-gold-sheet-face-mask-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,100.00,Kara Radiance & Lifting Gold Sheet Face Mask,90.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/O11630/kara-sunscreen-wipes-with-plum-and-aloe-vera-with-spf-20-30-wipes-1.jpg,10,20.00,https://cdn01.pharmeasy.in/dam/products_otc/O11630/kara-sunscreen-wipes-with-plum-and-aloe-vera-with-spf-20-30-wipes-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,200.00,Kara Sunscreen Wipes With Plum And Aloe Vera With Spf 20 - (30 Wipes),180.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/J94703/kara-toning-wipes-with-rose-and-thyme-10-wipes-1.jpg,10,8.50,https://cdn01.pharmeasy.in/dam/products_otc/J94703/kara-toning-wipes-with-rose-and-thyme-10-wipes-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,85.00,Kara Toning Wipes With Rose And Thyme - (10 Wipes),76.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/O45100/kara-toning-wipes-with-rose-and-thyme-30-wipes-1.jpg,10,17.50,https://cdn01.pharmeasy.in/dam/products_otc/O45100/kara-toning-wipes-with-rose-and-thyme-30-wipes-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,175.00,Kara Toning Wipes With Rose And Thyme - (30 Wipes),157.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/096505/itchguard-cream-15gm-1.jpg,10,4.58,https://cdn01.pharmeasy.in/dam/products_otc/096505/itchguard-cream-15gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,45.80,Itchguard Cream 15gm,41.22,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/239770/itchguard-cream-5gm-1.jpg,5,0.70,https://cdn01.pharmeasy.in/dam/products_otc/239770/itchguard-cream-5gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,14.00,Itchguard Cream 5gm,13.30,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I40512/itchguard-plus-cream-12gm-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I40512/itchguard-plus-cream-12gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,70.00,Itchguard Plus Cream 12gm,70.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/090760/himalaya-pain-balm-strong-10-gm-1.jpg,10,3.50,https://cdn01.pharmeasy.in/dam/products_otc/090760/himalaya-pain-balm-strong-10-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,35.00,Himalaya Pain Balm Strong 10 Gm,31.50,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/269313/himalaya-pain-relief-oil-100-ml-1.jpg,20,20.00,https://cdn01.pharmeasy.in/dam/products_otc/269313/himalaya-pain-relief-oil-100-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,100.00,Himalaya Pain Relief Oil 100 Ml,80.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/S17182/himalaya-pure-hands-sanitizer-orange-85-ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/S17182/himalaya-pure-hands-sanitizer-orange-85-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,42.00,Himalaya Pure Hands Sanitizer Orange 85 Ml,42.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/090735/himalaya-purifying-neem-face-wash-100-ml-1.jpg,10,12.00,https://cdn01.pharmeasy.in/dam/products_otc/090735/himalaya-purifying-neem-face-wash-100-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,120.00,Himalaya Purifying Neem Face Wash 100 Ml,108.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I48040/himalaya-wellness-partysmart-cap-5s-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/I48040/himalaya-wellness-partysmart-cap-5s-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,60.00,Himalaya Wellness Partysmart Cap 5's,60.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/184095/wet-m-wash-200ml-1.jpg,0,,https://cdn01.pharmeasy.in/dam/products_otc/184095/wet-m-wash-200ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,59.00,Wet M/wash 200ml,59.00,Personal Care
https://cdn01.pharmeasy.in/dam/products_otc/I39006/whisper-choice-ultra-wings-sanitary-pads-extra-large-size-20-pieces-pack-1.jpg,5,6.15,https://cdn01.pharmeasy.in/dam/products_otc/I39006/whisper-choice-ultra-wings-sanitary-pads-extra-large-size-20-pieces-pack-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,False,123.00,Whisper Choice Ultra Wings Sanitary Pads Extra Large Size 20 Pieces Pack,116.85,Personal Care
